codEstacao;municipio;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 00:30:00;0,5890200000000001;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 00:40:00;0,2;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 00:50:00;0,2;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 01:00:00;0,39268000000000003;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 01:10:00;0,2;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 02:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 03:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 04:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 05:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 06:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 07:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 08:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 09:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 10:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 11:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 12:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 13:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 14:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 15:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 16:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 17:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 18:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 19:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 20:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 21:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 22:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;30/01/2015 23:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 00:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 01:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 02:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 03:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 04:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 05:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 06:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 07:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 08:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 09:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 10:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 11:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 12:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 13:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 14:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 15:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 16:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 17:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 18:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 19:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 20:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 21:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 22:00:00;0,0;
310900606A;BRUMADINHO;MG;Alberto Flores;-44,147;-20,156;31/01/2015 23:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 01:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 00:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 12:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 10:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 11:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 02:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 03:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 04:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 05:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 06:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 07:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 08:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 09:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 16:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 17:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 18:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 19:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 20:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 21:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 22:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 23:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 00:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 01:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 13:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 14:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;01/01/2015 15:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 03:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 04:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 05:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 06:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 07:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 10:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 08:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 09:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 02:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 18:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 20:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 19:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 11:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 12:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 13:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 14:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 15:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 16:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 17:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 14:00:00;0,2;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 14:10:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 22:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 23:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 00:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 01:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 02:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 03:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 04:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 05:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 06:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 07:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 08:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 09:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 10:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 15:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 11:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 12:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 13:10:00;1,769707570332481;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 12:10:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 12:20:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 12:30:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 12:40:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 12:50:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 13:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 13:20:00;7,5088350677887865;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 13:30:00;11,18000760194538;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 13:40:00;4,134947755748314;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 13:50:00;0,9817;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;02/01/2015 21:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 16:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 17:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 18:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 19:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 06:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 20:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 21:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 07:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 08:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 09:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 10:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 11:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 12:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 13:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 22:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;03/01/2015 23:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 00:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 01:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 02:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 03:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 04:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 05:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 14:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 15:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 16:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 17:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 18:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 19:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 20:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 21:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 02:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 22:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;04/01/2015 23:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 00:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 01:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 03:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 04:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 12:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 05:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 06:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 07:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 08:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 09:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 10:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 11:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 00:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 01:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 02:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 13:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 14:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 15:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 16:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 17:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 18:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 19:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 20:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 21:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 22:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;05/01/2015 23:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 08:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 09:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 10:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 11:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 17:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 16:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 12:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 13:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 14:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 03:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 04:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 15:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 05:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 06:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 07:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 05:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 08:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 06:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 07:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 18:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 19:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 20:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 21:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 22:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;06/01/2015 23:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 00:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 01:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 02:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 03:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 04:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 10:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 11:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 14:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 12:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 13:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 09:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 18:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 19:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 20:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 21:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 15:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 16:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 17:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 23:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 00:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 13:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 01:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 02:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 03:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 04:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 05:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 06:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 07:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 08:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 09:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 10:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 11:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 12:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;07/01/2015 22:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 14:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 15:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;10/01/2015 15:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 16:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 17:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 18:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;10/01/2015 23:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;11/01/2015 00:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;11/01/2015 01:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;11/01/2015 02:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;11/01/2015 03:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;11/01/2015 04:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;11/01/2015 05:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;11/01/2015 06:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;11/01/2015 07:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;11/01/2015 08:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;11/01/2015 09:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;11/01/2015 10:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;11/01/2015 11:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;11/01/2015 12:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 19:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 20:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;10/01/2015 16:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 21:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 22:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;08/01/2015 23:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;09/01/2015 00:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;10/01/2015 17:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;09/01/2015 01:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;09/01/2015 02:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;09/01/2015 03:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;10/01/2015 18:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;09/01/2015 04:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;09/01/2015 05:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;09/01/2015 06:00:00;0,0;
310900607A;BRUMADINHO;MG;Centro;-44,198;-20,142;09/01/2015 07:00:00;0,0;
