codEstacao;municipio;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 07:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 08:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 09:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 10:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 10:20:00;1,5719413236348831;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 10:10:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 10:30:00;1,1780400000000002;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 10:40:00;7,9073953371847026;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 10:50:00;5,706813679808842;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 11:00:00;3,9378028447649815;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 11:10:00;0,5890200000000001;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 11:20:00;2,1658561728395065;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 12:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 12:40:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 12:10:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 12:20:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 12:30:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 12:50:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 13:10:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 13:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 13:20:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 14:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 15:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 16:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 16:20:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 16:10:00;0,39268000000000003;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 16:30:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 16:40:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 17:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 18:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 19:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 19:20:00;0,7853600000000001;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 19:10:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 19:30:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 19:40:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 20:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 21:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 22:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;09/03/2015 23:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 00:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 01:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 02:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 03:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 03:20:00;1,7683504674511497;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 03:10:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 03:30:00;2,3606455251931284;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 03:40:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 03:50:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 04:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 04:20:00;6,57123564039332;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 04:10:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 04:30:00;6,493060831047564;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 04:40:00;4,3320877896161;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 04:50:00;1,7682261016949155;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 05:00:00;0,39268000000000003;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 05:10:00;0,39268000000000003;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 05:20:00;1,5709300618778586;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 05:30:00;2,7548601333388323;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 05:40:00;2,7559642770618513;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 05:50:00;0,7853600000000001;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 06:00:00;0,39268000000000003;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 06:10:00;0,39268000000000003;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 06:20:00;1,1780400000000002;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 06:30:00;1,5707200000000001;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 06:40:00;1,7674603988035893;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 06:50:00;2,3604347071544223;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 07:00:00;1,5707200000000001;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 07:10:00;0,7853600000000001;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 07:20:00;0,9817;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 07:30:00;1,3743800000000002;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 07:40:00;0,7853600000000001;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 07:50:00;0,5890200000000001;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 08:00:00;0,5890200000000001;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 08:10:00;0,5890200000000001;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 08:20:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 08:40:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 08:30:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 08:50:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 09:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 10:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 11:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 12:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 12:40:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 12:50:00;1,1780400000000002;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 12:10:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 12:20:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 12:30:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 13:00:00;0,5890200000000001;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 13:10:00;0,39268000000000003;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 13:20:00;0,39268000000000003;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 13:30:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 13:40:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 13:50:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 14:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 15:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 16:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 17:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 18:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 19:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 20:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 21:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 22:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;10/03/2015 23:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 00:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 00:30:00;3,7419342403173332;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 00:10:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 00:20:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 00:40:00;0,9817;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 00:50:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 01:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 01:10:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 01:20:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 02:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 03:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 04:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 05:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 05:10:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 05:20:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 06:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 07:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 08:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 09:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 10:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 11:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 12:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 13:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 14:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 15:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 16:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 16:30:00;2,9525078347578346;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 16:10:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 16:20:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 16:40:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 16:50:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 17:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 18:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 19:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 20:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 21:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 22:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;11/03/2015 23:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 00:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 01:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 02:00:00;3,2951742415238097;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 01:10:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 01:20:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 01:30:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 01:40:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 01:50:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 02:10:00;27,409812658383363;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 02:20:00;5,510071604938273;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 02:30:00;1,1780400000000002;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 02:40:00;0,9817;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 02:50:00;0,5890200000000001;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 03:00:00;0,39268000000000003;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 03:10:00;0,5890200000000001;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 03:20:00;0,9817;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 03:30:00;1,1780400000000002;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 03:40:00;0,9817;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 03:50:00;0,9817;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 04:00:00;1,7674603988035893;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 04:10:00;1,5707200000000001;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 04:20:00;2,557168825836793;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 04:30:00;1,5707200000000001;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 04:40:00;0,9817;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 04:50:00;1,3743800000000002;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 05:00:00;0,5890200000000001;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 05:10:00;0,5890200000000001;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 05:20:00;0,5890200000000001;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 05:30:00;0,39268000000000003;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 05:40:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 05:50:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 06:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 06:30:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 06:10:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 06:20:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 06:40:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 07:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 07:40:00;0,39268000000000003;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 07:50:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 07:10:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 07:20:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 07:30:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 08:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 09:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 10:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 11:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 11:10:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 11:20:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 12:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 12:40:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 12:10:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 12:20:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 12:30:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 12:50:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 13:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 14:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 15:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 16:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 17:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 18:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 19:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 20:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 21:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 22:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;12/03/2015 23:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 00:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 01:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 02:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 03:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 04:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 04:10:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 04:20:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 04:40:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 04:30:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 05:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 06:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 07:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 08:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 09:00:00;0,2;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 08:10:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 08:20:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 08:30:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 08:40:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 08:50:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 09:10:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 10:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 11:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 12:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 13:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 14:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 15:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 16:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 17:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 18:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 19:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 20:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 21:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 22:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;13/03/2015 23:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;14/03/2015 00:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;14/03/2015 01:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;14/03/2015 02:00:00;0,0;
310900603A;BRUMADINHO;MG;Distrito Casa Branca;-44,047;-20,094;14/03/2015 03:00:00;0,0;
